DATE,BITCOIN,RIPPLE,ETHEREUM,BITCOIN-CASH,EOS,TETHER,LITECOIN,STELLAR,TRON,BITCOIN-SV,CARDANO,BINANCE-COIN,IOTA,MONERO,DASH,NEM,NEO,ETHEREUM-CLASSIC,MAKER,USD-COIN,ZCASH,WAVES,TEZOS,DOGECOIN,VECHAIN,TRUEUSD,ONTOLOGY,BITCOIN-GOLD,QTUM,ZILLIQA,OMISEGO,0X,CHAINLINK,BASIC-ATTENTION-TOKEN,DECRED,AUGUR,PAXOS-STANDARD-TOKEN,LISK,HOLO,NANO,BITCOIN-DIAMOND,BYTECOIN-BCN,REVAIN,STEEM,ICON,DIGIBYTE,BITSHARES,VERGE,SIACOIN,AETERNITY,STRATIS,GEMINI-DOLLAR,PUNDI-X,BYTOM,IOSTOKEN,KOMODO,DAI,STATUS,POPULOUS,GOLEM,ODEM,FACTOM,ELECTRONEUM,LOOPRING,PAYPIE,CRYPTONEX,REPO,MAIDSAFECOIN,ARDOR,HUOBI-TOKEN,INSIGHT-CHAIN,HYPERCASH,AURORA,MIXIN,WALTONCHAIN,ARK,PIVX,PROJECT-PAI,DECENTRALAND,REDDCOIN,THETA,LINKEY,DIGIXDAO,AION,POWER-LEDGER,KUCOIN-SHARES,TENX,BUGGYRA-COIN-ZERO,DENTACOIN,RAVENCOIN,MONACOIN,CRYPTO-COM,POLYMATH-NETWORK,STASIS-EURS,WANCHAIN,BANCOR,WAX,GXCHAIN,ELASTOS,ZCOIN
"Mar 05, 2015",276.18,0.011544,,,,0.606229,1.92,0.002992,,,,,,0.469626,3.41,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.000011,,,,0.000135,0.009934,0.000011,,,,,,,,,,,,,,,,,,,,0.031381,,,,,,,,,,,,0.000022,,,,,,,,,,,0.205064,,,,,,,,,
"Mar 04, 2015",273.09,0.010032,,,,0.606502,1.93,0.002888,,,,,,0.413151,3.5,,,,,,,,,0.000143,,,,,,,,,,,,,,,,,,0.00001,,,,0.000137,0.009952,0.000014,,,,,,,,,,,,,,,,,,,,0.03088,,,,,,,,,,,,0.00002,,,,,,,,,,,0.218134,,,,,,,,,
"Mar 03, 2015",281.7,0.010593,,,,1.21,1.96,0.002863,,,,,,0.415078,3.47,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.00001,,,,0.000135,0.010326,0.000017,,,,,,,,,,,,,,,,,,,,0.031568,,,,,,,,,,,,0.000017,,,,,,,,,,,0.170179,,,,,,,,,
"Mar 02, 2015",275.67,0.012192,,,,1.21,1.94,0.003003,,,,,,0.428434,3.62,,,,,,,,,0.000149,,,,,,,,,,,,,,,,,,0.00001,,,,0.000134,0.010669,0.000018,,,,,,,,,,,,,,,,,,,,0.031976,,,,,,,,,,,,0.000019,,,,,,,,,,,0.128075,,,,,,,,,
"Mar 01, 2015",260.2,0.012239,,,,,1.89,0.002781,,,,,,0.426028,3.33,,,,,,,,,0.000146,,,,,,,,,,,,,,,,,,0.00001,,,,0.000126,0.010651,0.000016,,,,,,,,,,,,,,,,,,,,0.03273,,,,,,,,,,,,0.000018,,,,,,,,,,,0.102421,,,,,,,,,
"Feb 28, 2015",254.26,0.012998,,,,,1.84,0.003049,,,,,,0.427227,3.24,,,,,,,,,0.000145,,,,,,,,,,,,,,,,,,0.00001,,,,0.000133,0.010925,0.00002,,,,,,,,,,,,,,,,,,,,0.031127,,,,,,,,,,,,0.000016,,,,,,,,,,,0.091767,,,,,,,,,
"Feb 27, 2015",253.83,0.01336,,,,,1.85,0.003159,,,,,,0.381008,3.04,,,,,,,,,0.000146,,,,,,,,,,,,,,,,,,0.000009,,,,0.000145,0.010614,0.000018,,,,,,,,,,,,,,,,,,,,0.030702,,,,,,,,,,,,0.000023,,,,,,,,,,,0.097916,,,,,,,,,
"Feb 26, 2015",236.43,0.013299,,,,,1.81,0.003117,,,,,,0.357721,2.73,,,,,,,,,0.000143,,,,,,,,,,,,,,,,,,0.000009,,,,0.000139,0.010542,0.000018,,,,,,,,,,,,,,,,,,,,0.028884,,,,,,,,,,,,0.000022,,,,,,,,,,,0.086116,,,,,,,,,
"Feb 25, 2015",237.47,0.013401,,,,,1.8,0.003165,,,,,,0.365243,2.77,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.000009,,,,0.000136,0.010107,0.000019,,,,,,,,,,,,,,,,,,,,0.027869,,,,,,,,,,,,0.00002,,,,,,,,,,,0.078609,,,,,,,,,
"Feb 24, 2015",238.74,0.013396,,,,,1.83,0.003122,,,,,,0.340267,2.94,,,,,,,,,0.00014,,,,,,,,,,,,,,,,,,0.00001,,,,0.000139,0.010001,0.000021,,,,,,,,,,,,,,,,,,,,0.028525,,,,,,,,,,,,0.00002,,,,,,,,,,,0.07074,,,,,,,,,
"Feb 23, 2015",238.89,0.013334,,,,,1.82,0.003108,,,,,,0.337887,2.52,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.00001,,,,0.000165,0.009471,0.000017,,,,,,,,,,,,,,,,,,,,0.029262,,,,,,,,,,,,0.000022,,,,,,,,,,,0.066673,,,,,,,,,
"Feb 22, 2015",235.98,0.01313,,,,,1.8,0.002822,,,,,,0.313139,2.53,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.00001,,,,0.000148,0.008609,0.000017,,,,,,,,,,,,,,,,,,,,0.024568,,,,,,,,,,,,0.000022,,,,,,,,,,,0.058526,,,,,,,,,
"Feb 21, 2015",244.53,0.013286,,,,,1.85,0.003198,,,,,,0.302557,2.78,,,,,,,,,0.000145,,,,,,,,,,,,,,,,,,0.00001,,,,0.000111,0.00852,0.000021,,,,,,,,,,,,,,,,,,,,0.030131,,,,,,,,,,,,0.000022,,,,,,,,,,,0.066114,,,,,,,,,
"Feb 20, 2015",243.78,0.013481,,,,,1.85,0.003222,,,,,,0.305673,2.74,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.00001,,,,0.000105,0.00848,0.000027,,,,,,,,,,,,,,,,,,,,0.031535,,,,,,,,,,,,0.000022,,,,,,,,,,,0.069345,,,,,,,,,
"Feb 19, 2015",240.28,0.013758,,,,,1.85,0.003222,,,,,,0.282791,2.83,,,,,,,,,0.000146,,,,,,,,,,,,,,,,,,0.00001,,,,0.000109,0.008319,0.000034,,,,,,,,,,,,,,,,,,,,0.031283,,,,,,,,,,,,0.000022,,,,,,,,,,,0.066974,,,,,,,,,
"Feb 18, 2015",236.33,0.013791,,,,,1.83,0.00316,,,,,,0.248507,2.84,,,,,,,,,0.000143,,,,,,,,,,,,,,,,,,0.00001,,,,0.000112,0.008242,0.000005,,,,,,,,,,,,,,,,,,,,0.029231,,,,,,,,,,,,0.000022,,,,,,,,,,,0.064133,,,,,,,,,
"Feb 17, 2015",243.61,0.014031,,,,,1.85,0.003359,,,,,,0.253231,2.63,,,,,,,,,0.000146,,,,,,,,,,,,,,,,,,0.000009,,,,0.000119,0.008657,0.000005,,,,,,,,,,,,,,,,,,,,0.030585,,,,,,,,,,,,0.000024,,,,,,,,,,,0.063679,,,,,,,,,
"Feb 16, 2015",233.84,0.01375,,,,,1.8,0.003301,,,,,,0.251039,2.75,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.00001,,,,0.000139,0.008178,0.000005,,,,,,,,,,,,,,,,,,,,0.030138,,,,,,,,,,,,0.000025,,,,,,,,,,,0.065398,,,,,,,,,
"Feb 15, 2015",234.82,0.013712,,,,,1.84,0.003285,,,,,,0.25138,2.76,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.000011,,,,0.000119,0.008182,0.000005,,,,,,,,,,,,,,,,,,,,0.031604,,,,,,,,,,,,0.000026,,,,,,,,,,,0.06541,,,,,,,,,
"Feb 14, 2015",257.32,0.014956,,,,,1.94,0.003709,,,,,,0.280322,2.88,,,,,,,,,0.000151,,,,,,,,,,,,,,,,,,0.00001,,,,0.000183,0.008885,0.000005,,,,,,,,,,,,,,,,,,,,0.035819,,,,,,,,,,,,0.000026,,,,,,,,,,,0.06615,,,,,,,,,
"Feb 13, 2015",235.43,0.014566,,,,,1.82,0.003582,,,,,,0.255641,2.92,,,,,,,,,0.000143,,,,,,,,,,,,,,,,,,0.00001,,,,0.000185,0.008827,0.000005,,,,,,,,,,,,,,,,,,,,0.031278,,,,,,,,,,,,0.000024,,,,,,,,,,,0.068038,,,,,,,,,
"Feb 12, 2015",221.76,0.014039,,,,,1.76,0.003423,,,,,,0.246741,2.81,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.000009,,,,0.000178,0.008811,0.000005,,,,,,,,,,,,,,,,,,,,0.029002,,,,,,,,,,,,0.000024,,,,,,,,,,,0.075981,,,,,,,,,
"Feb 11, 2015",219.18,0.013776,,,,,1.73,0.003515,,,,,,0.231497,3.23,,,,,,,,,0.000138,,,,,,,,,,,,,,,,,,0.000011,,,,0.000178,0.008951,0.000004,,,,,,,,,,,,,,,,,,,,0.028921,,,,,,,,,,,,0.000022,,,,,,,,,,,0.07771,,,,,,,,,
"Feb 10, 2015",219.84,0.013649,,,,,1.76,0.003555,,,,,,0.244719,2.49,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.000011,,,,0.000178,0.009074,0.000004,,,,,,,,,,,,,,,,,,,,0.028372,,,,,,,,,,,,0.000023,,,,,,,,,,,0.07265,,,,,,,,,
"Feb 09, 2015",220.11,0.013994,,,,,1.73,0.003639,,,,,,0.251738,2.17,,,,,,,,,0.00014,,,,,,,,,,,,,,,,,,0.000011,,,,0.000185,0.009184,0.000004,,,,,,,,,,,,,,,,,,,,0.029381,,,,,,,,,,,,0.000022,,,,,,,,,,,0.071233,,,,,,,,,
"Feb 08, 2015",223.41,0.014426,,,,,1.78,0.003733,,,,,,0.265034,1.84,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.000011,,,,0.000196,0.009473,0.000004,,,,,,,,,,,,,,,,,,,,0.029437,,,,,,,,,,,,0.000021,,,,,,,,,,,0.066183,,,,,,,,,
"Feb 07, 2015",227.75,0.014577,,,,,1.78,0.003825,,,,,,0.275702,1.86,,,,,,,,,0.000145,,,,,,,,,,,,,,,,,,0.000011,,,,0.000203,0.009912,0.000002,,,,,,,,,,,,,,,,,,,,0.029428,,,,,,,,,,,,0.000023,,,,,,,,,,,0.058456,,,,,,,,,
"Feb 06, 2015",222.27,0.015185,,,,,1.76,0.003825,,,,,,0.270772,1.79,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.000011,,,,0.000202,0.010244,0.000003,,,,,,,,,,,,,,,,,,,,0.029659,,,,,,,,,,,,0.000024,,,,,,,,,,,0.054368,,,,,,,,,
"Feb 05, 2015",217.11,0.014466,,,,,1.74,0.004001,,,,,,0.272273,1.77,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.000012,,,,0.000147,0.010066,0.000003,,,,,,,,,,,,,,,,,,,,0.028243,,,,,,,,,,,,0.000022,,,,,,,,,,,0.048911,,,,,,,,,
"Feb 04, 2015",226.85,0.013498,,,,,1.79,0.003765,,,,,,0.289486,1.83,,,,,,,,,0.000147,,,,,,,,,,,,,,,,,,0.000009,,,,0.000105,0.010363,0.000002,,,,,,,,,,,,,,,,,,,,0.031993,,,,,,,,,,,,0.000021,,,,,,,,,,,0.050834,,,,,,,,,
"Feb 03, 2015",227.27,0.013025,,,,,1.82,0.00375,,,,,,0.288734,1.79,,,,,,,,,0.000147,,,,,,,,,,,,,,,,,,0.00001,,,,0.000107,0.010224,0.000004,,,,,,,,,,,,,,,,,,,,0.031756,,,,,,,,,,,,0.000021,,,,,,,,,,,0.046338,,,,,,,,,
"Feb 02, 2015",238.23,0.01367,,,,,1.88,0.00418,,,,,,0.301242,1.93,,,,,,,,,0.000151,,,,,,,,,,,,,,,,,,0.00001,,,,0.000095,0.010505,0.000003,,,,,,,,,,,,,,,,,,,,0.032571,,,,,,,,,,,,0.000022,,,,,,,,,,,0.043707,,,,,,,,,
"Feb 01, 2015",226.97,0.014139,,,,,1.8,0.004142,,,,,,0.299954,1.88,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.000009,,,,0.000085,0.010466,0.000004,,,,,,,,,,,,,,,,,,,,0.031001,,,,,,,,,,,,0.000023,,,,,,,,,,,0.042486,,,,,,,,,
"Jan 31, 2015",217.46,0.014298,,,,,1.87,0.004334,,,,,,0.284363,1.61,,,,,,,,,0.000139,,,,,,,,,,,,,,,,,,0.000008,,,,0.000109,0.010125,0.000004,,,,,,,,,,,,,,,,,,,,0.030134,,,,,,,,,,,,0.00002,,,,,,,,,,,0.046015,,,,,,,,,
"Jan 30, 2015",226.43,0.014443,,,,,1.9,0.004462,,,,,,0.294018,1.64,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.000008,,,,0.00007,0.0104,0.000004,,,,,,,,,,,,,,,,,,,,0.02943,,,,,,,,,,,,0.000021,,,,,,,,,,,0.049371,,,,,,,,,
"Jan 29, 2015",233.51,0.014706,,,,,1.92,0.004556,,,,,,0.309911,1.64,,,,,,,,,0.000147,,,,,,,,,,,,,,,,,,0.000008,,,,0.000066,0.010252,0.000005,,,,,,,,,,,,,,,,,,,,0.030374,,,,,,,,,,,,0.000023,,,,,,,,,,,0.06253,,,,,,,,,
"Jan 28, 2015",233.91,0.01497,,,,,1.87,0.004895,,,,,,0.290979,1.65,,,,,,,,,0.000144,,,,,,,,,,,,,,,,,,0.000009,,,,0.000061,0.010538,0.000005,,,,,,,,,,,,,,,,,,,,0.030187,,,,,,,,,,,,0.000026,,,,,,,,,,,0.081199,,,,,,,,,
"Jan 27, 2015",263.48,0.015841,,,,,2.09,0.004816,,,,,,0.320371,1.82,,,,,,,,,0.000158,,,,,,,,,,,,,,,,,,0.000011,,,,0.000067,0.011559,0.000006,,,,,,,,,,,,,,,,,,,,0.033404,,,,,,,,,,,,0.000026,,,,,,,,,,,0.073659,,,,,,,,,
"Jan 26, 2015",273.47,0.016019,,,,,2.08,0.004709,,,,,,0.317078,1.88,,,,,,,,,0.000163,,,,,,,,,,,,,,,,,,0.000013,,,,0.000072,0.011789,0.000006,,,,,,,,,,,,,,,,,,,,0.035606,,,,,,,,,,,,0.000031,,,,,,,,,,,0.06029,,,,,,,,,
"Jan 25, 2015",253.72,0.016578,,,,,2.25,0.00479,,,,,,0.310227,1.81,,,,,,,,,0.000166,,,,,,,,,,,,,,,,,,0.000012,,,,0.000069,0.01178,0.000005,,,,,,,,,,,,,,,,,,,,0.034199,,,,,,,,,,,,0.000029,,,,,,,,,,,0.036802,,,,,,,,,
"Jan 24, 2015",247.85,0.016736,,,,,1.84,0.005038,,,,,,0.298369,1.74,,,,,,,,,0.000166,,,,,,,,,,,,,,,,,,0.00001,,,,0.000058,0.012108,0.000004,,,,,,,,,,,,,,,,,,,,0.034792,,,,,,,,,,,,0.000027,,,,,,,,,,,0.037024,,,,,,,,,
"Jan 23, 2015",232.88,0.016734,,,,,1.43,0.004881,,,,,,0.283141,1.59,,,,,,,,,0.000156,,,,,,,,,,,,,,,,,,0.00001,,,,0.000049,0.011755,0.000004,,,,,,,,,,,,,,,,,,,,0.034228,,,,,,,,,,,,0.000026,,,,,,,,,,,0.031523,,,,,,,,,
"Jan 22, 2015",233.41,0.01701,,,,,1.42,0.004914,,,,,,0.273442,1.63,,,,,,,,,0.000155,,,,,,,,,,,,,,,,,,0.000009,,,,0.000045,0.012287,0.000004,,,,,,,,,,,,,,,,,,,,0.031721,,,,,,,,,,,,0.000026,,,,,,,,,,,0.033809,,,,,,,,,
"Jan 21, 2015",226.9,0.016653,,,,,1.37,0.005054,,,,,,0.261268,1.6,,,,,,,,,0.000153,,,,,,,,,,,,,,,,,,0.000008,,,,0.000045,0.011545,0.000005,,,,,,,,,,,,,,,,,,,,0.030431,,,,,,,,,,,,0.000027,,,,,,,,,,,0.032329,,,,,,,,,
"Jan 20, 2015",211.32,0.016112,,,,,1.32,0.004743,,,,,,0.236223,1.43,,,,,,,,,0.000141,,,,,,,,,,,,,,,,,,0.000007,,,,0.000042,0.011148,0.000004,,,,,,,,,,,,,,,,,,,,0.028588,,,,,,,,,,,,0.000022,,,,,,,,,,,0.030895,,,,,,,,,
"Jan 19, 2015",214.86,0.015991,,,,,1.34,0.004829,,,,,,0.254181,1.37,,,,,,,,,0.00014,,,,,,,,,,,,,,,,,,0.000008,,,,0.000044,0.010808,0.000006,,,,,,,,,,,,,,,,,,,,0.029896,,,,,,,,,,,,0.000024,,,,,,,,,,,0.029924,,,,,,,,,
"Jan 18, 2015",210.34,0.015622,,,,,1.33,0.004739,,,,,,0.258656,1.31,,,,,,,,,0.00014,,,,,,,,,,,,,,,,,,0.000008,,,,0.00004,0.010512,0.000007,,,,,,,,,,,,,,,,,,,,0.029407,,,,,,,,,,,,0.000025,,,,,,,,,,,0.025769,,,,,,,,,
"Jan 17, 2015",199.26,0.015361,,,,,1.29,0.004617,,,,,,0.248057,1.22,,,,,,,,,0.000135,,,,,,,,,,,,,,,,,,0.000008,,,,0.00004,0.0102,0.000006,,,,,,,,,,,,,,,,,,,,0.028151,,,,,,,,,,,,0.000022,,,,,,,,,,,0.028538,,,,,,,,,
"Jan 16, 2015",208.1,0.016403,,,,,1.4,0.004458,,,,,,0.278449,1.28,,,,,,,,,0.000142,,,,,,,,,,,,,,,,,,0.000007,,,,0.00004,0.0107,0.000005,,,,,,,,,,,,,,,,,,,,0.032126,,,,,,,,,,,,0.000023,,,,,,,,,,,0.03374,,,,,,,,,
"Jan 15, 2015",209.84,0.016444,,,,,1.28,0.005013,,,,,,0.261714,1.29,,,,,,,,,0.00014,,,,,,,,,,,,,,,,,,0.000007,,,,0.000038,0.011175,0.000007,,,,,,,,,,,,,,,,,,,,0.0347,,,,,,,,,,,,0.000026,,,,,,,,,,,0.028352,,,,,,,,,
"Jan 14, 2015",178.1,0.014233,,,,,1.16,0.004318,,,,,,0.223522,1.08,,,,,,,,,0.000115,,,,,,,,,,,,,,,,,,0.000008,,,,0.000032,0.009099,0.000006,,,,,,,,,,,,,,,,,,,,0.029432,,,,,,,,,,,,0.00002,,,,,,,,,,,0.022183,,,,,,,,,
"Jan 13, 2015",225.86,0.015648,,,,,1.54,0.004053,,,,,,0.309479,1.35,,,,,,,,,0.000136,,,,,,,,,,,,,,,,,,0.000009,,,,0.000039,0.01072,0.000009,,,,,,,,,,,,,,,,,,,,0.038021,,,,,,,,,,,,0.000025,,,,,,,,,,,0.023755,,,,,,,,,
"Jan 12, 2015",267.8,0.018434,,,,,1.71,0.004903,,,,,,0.364316,1.66,,,,,,,,,0.000156,,,,,,,,,,,,,,,,,,0.000008,,,,0.000049,0.01277,0.00001,,,,,,,,,,,,,,,,,,,,0.052324,,,,,,,,,,,,0.000029,,,,,,,,,,,0.023466,,,,,,,,,
"Jan 11, 2015",265.66,0.018765,,,,,1.72,0.005062,,,,,,0.378748,1.64,,,,,,,,,0.00016,,,,,,,,,,,,,,,,,,0.000009,,,,0.000049,0.013374,0.000008,,,,,,,,,,,,,,,,,,,,0.045355,,,,,,,,,,,,0.000029,,,,,,,,,,,0.023887,,,,,,,,,
"Jan 10, 2015",274.8,0.019233,,,,,1.65,0.00518,,,,,,0.419216,1.66,,,,,,,,,0.000162,,,,,,,,,,,,,,,,,,0.000009,,,,0.000051,0.013729,0.000005,,,,,,,,,,,,,,,,,,,,0.04599,,,,,,,,,,,,0.000033,,,,,,,,,,,0.023699,,,,,,,,,
"Jan 09, 2015",290.41,0.020576,,,,,1.98,0.005622,,,,,,0.431801,1.71,,,,,,,,,0.000171,,,,,,,,,,,,,,,,,,0.000009,,,,0.000048,0.014356,0.000006,,,,,,,,,,,,,,,,,,,,0.050302,,,,,,,,,,,,0.000035,,,,,,,,,,,0.023413,,,,,,,,,
"Jan 08, 2015",283.35,0.020676,,,,,2.01,0.005567,,,,,,0.429175,1.72,,,,,,,,,0.000168,,,,,,,,,,,,,,,,,,0.000009,,,,0.000048,0.01436,0.000005,,,,,,,,,,,,,,,,,,,,0.051199,,,,,,,,,,,,0.000031,,,,,,,,,,,0.02257,,,,,,,,,
"Jan 07, 2015",294.34,0.020843,,,,,2.12,0.005284,,,,,,0.463607,1.72,,,,,,,,,0.000173,,,,,,,,,,,,,,,,,,0.00001,,,,0.00005,0.015025,0.000003,,,,,,,,,,,,,,,,,,,,0.05252,,,,,,,,,,,,0.000147,,,,,,,,,,,0.025523,,,,,,,,,
"Jan 06, 2015",286.19,0.020732,,,,,2.11,0.004972,,,,,,0.461609,1.72,,,,,,,,,0.000168,,,,,,,,,,,,,,,,,,0.000007,,,,0.000049,0.014517,0.000003,,,,,,,,,,,,,,,,,,,,0.048656,,,,,,,,,,,,0.000034,,,,,,,,,,,0.024769,,,,,,,,,
"Jan 05, 2015",274.47,0.020316,,,,,2.08,0.004947,,,,,,0.421412,1.67,,,,,,,,,0.000161,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.01435,0.000002,,,,,,,,,,,,,,,,,,,,0.047465,,,,,,,,,,,,0.000028,,,,,,,,,,,0.023345,,,,,,,,,
"Jan 04, 2015",264.2,0.018928,,,,,1.96,0.004416,,,,,,0.417234,1.63,,,,,,,,,0.000158,,,,,,,,,,,,,,,,,,0.000007,,,,0.000045,0.013713,0.000003,,,,,,,,,,,,,,,,,,,,0.040363,,,,,,,,,,,,0.000029,,,,,,,,,,,0.024231,,,,,,,,,
"Jan 03, 2015",281.08,0.022106,,,,,2.13,0.004672,,,,,,0.461172,1.72,,,,,,,,,0.000167,,,,,,,,,,,,,,,,,,0.000008,,,,0.000042,0.014946,0.000003,,,,,,,,,,,,,,,,,,,,0.047768,,,,,,,,,,,,0.000031,,,,,,,,,,,0.025152,,,,,,,,,
"Jan 02, 2015",315.03,0.024318,,,,,2.67,0.005481,,,,,,0.459137,1.94,,,,,,,,,0.000186,,,,,,,,,,,,,,,,,,0.000008,,,,0.000045,0.016037,0.000003,,,,,,,,,,,,,,,,,,,,0.051343,,,,,,,,,,,,0.000038,,,,,,,,,,,0.026295,,,,,,,,,
"Jan 01, 2015",314.25,0.02439,,,,,2.7,0.005493,,,,,,0.46576,1.94,,,,,,,,,0.000183,,,,,,,,,,,,,,,,,,0.000009,,,,0.000045,0.016331,0.000004,,,,,,,,,,,,,,,,,,,,0.054022,,,,,,,,,,,,0.000038,,,,,,,,,,,0.027652,,,,,,,,,
"Dec 31, 2014",320.19,0.024438,,,,,2.72,0.005516,,,,,,0.43466,1.97,,,,,,,,,0.000187,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.016329,0.000003,,,,,,,,,,,,,,,,,,,,0.052145,,,,,,,,,,,,0.000038,,,,,,,,,,,0.026405,,,,,,,,,
"Dec 30, 2014",310.74,0.0242,,,,,2.7,0.005484,,,,,,0.489046,1.89,,,,,,,,,0.000179,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.015686,0.000003,,,,,,,,,,,,,,,,,,,,0.04802,,,,,,,,,,,,0.000037,,,,,,,,,,,0.027779,,,,,,,,,
"Dec 29, 2014",312.67,0.024231,,,,,2.69,0.00562,,,,,,0.487799,1.91,,,,,,,,,0.000182,,,,,,,,,,,,,,,,,,0.000008,,,,0.000041,0.015801,0.000003,,,,,,,,,,,,,,,,,,,,0.051761,,,,,,,,,,,,0.00004,,,,,,,,,,,0.026954,,,,,,,,,
"Dec 28, 2014",317.24,0.023764,,,,,2.73,0.0058,,,,,,0.563872,1.95,,,,,,,,,0.000184,,,,,,,,,,,,,,,,,,0.000008,,,,0.000041,0.01639,0.000005,,,,,,,,,,,,,,,,,,,,0.052829,,,,,,,,,,,,0.000032,,,,,,,,,,,0.028073,,,,,,,,,
"Dec 27, 2014",315.86,0.024074,,,,,2.72,0.006015,,,,,,0.510573,1.95,,,,,,,,,0.000184,,,,,,,,,,,,,,,,,,0.000008,,,,0.000041,0.016294,0.000003,,,,,,,,,,,,,,,,,,,,0.049505,,,,,,,,,,,,0.000034,,,,,,,,,,,0.028011,,,,,,,,,
"Dec 26, 2014",327.92,0.025308,,,,,2.78,0.006213,,,,,,0.4337,2.03,,,,,,,,,0.00019,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.016792,0.000004,,,,,,,,,,,,,,,,,,,,0.056393,,,,,,,,,,,,0.000033,,,,,,,,,,,0.028885,,,,,,,,,
"Dec 25, 2014",319.01,0.024138,,,,,2.7,0.0058,,,,,,0.452427,1.8,,,,,,,,,0.000185,,,,,,,,,,,,,,,,,,0.000007,,,,0.000037,0.016909,0.000006,,,,,,,,,,,,,,,,,,,,0.055193,,,,,,,,,,,,0.000038,,,,,,,,,,,0.028494,,,,,,,,,
"Dec 24, 2014",322.53,0.023382,,,,,2.74,0.005101,,,,,,0.425367,1.93,,,,,,,,,0.00019,,,,,,,,,,,,,,,,,,0.000008,,,,0.000039,0.017429,0.000003,,,,,,,,,,,,,,,,,,,,0.053325,,,,,,,,,,,,0.000029,,,,,,,,,,,0.028516,,,,,,,,,
"Dec 23, 2014",334.57,0.023878,,,,,2.88,0.00582,,,,,,0.381093,1.92,,,,,,,,,0.000195,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.017241,0.000003,,,,,,,,,,,,,,,,,,,,0.052993,,,,,,,,,,,,0.000027,,,,,,,,,,,0.029742,,,,,,,,,
"Dec 22, 2014",331.89,0.025562,,,,,2.89,0.005907,,,,,,0.344799,1.91,,,,,,,,,0.000195,,,,,,,,,,,,,,,,,,0.000008,,,,0.000038,0.01818,0.000003,,,,,,,,,,,,,,,,,,,,0.048276,,,,,,,,,,,,0.000028,,,,,,,,,,,0.0286,,,,,,,,,
"Dec 21, 2014",320.84,0.024921,,,,,2.85,0.005871,,,,,,0.343806,1.91,,,,,,,,,0.000193,,,,,,,,,,,,,,,,,,0.000008,,,,0.00004,0.016219,0.000003,,,,,,,,,,,,,,,,,,,,0.043462,,,,,,,,,,,,0.000029,,,,,,,,,,,0.028786,,,,,,,,,
"Dec 20, 2014",329.96,0.024207,,,,,2.92,0.005813,,,,,,0.339099,1.98,,,,,,,,,0.000206,,,,,,,,,,,,,,,,,,0.000008,,,,0.000043,0.01581,0.000003,,,,,,,,,,,,,,,,,,,,0.043642,,,,,,,,,,,,0.000027,,,,,,,,,,,0.029254,,,,,,,,,
"Dec 19, 2014",317.84,0.023338,,,,,2.87,0.00613,,,,,,0.319859,1.89,,,,,,,,,0.000194,,,,,,,,,,,,,,,,,,0.000008,,,,0.000044,0.015159,0.000003,,,,,,,,,,,,,,,,,,,,0.044842,,,,,,,,,,,,0.000029,,,,,,,,,,,0.033023,,,,,,,,,
"Dec 18, 2014",311.4,0.02794,,,,,2.81,0.006146,,,,,,0.316383,1.81,,,,,,,,,0.000177,,,,,,,,,,,,,,,,,,0.000009,,,,0.000044,0.014377,0.000003,,,,,,,,,,,,,,,,,,,,0.041851,,,,,,,,,,,,0.000025,,,,,,,,,,,0.026107,,,,,,,,,
"Dec 17, 2014",319.78,0.026065,,,,,2.94,0.004104,,,,,,0.338319,1.94,,,,,,,,,0.000179,,,,,,,,,,,,,,,,,,0.000008,,,,0.000044,0.015191,0.000003,,,,,,,,,,,,,,,,,,,,0.041411,,,,,,,,,,,,0.000028,,,,,,,,,,,0.029874,,,,,,,,,
"Dec 16, 2014",327.06,0.021539,,,,,3.02,0.00325,,,,,,0.337857,1.98,,,,,,,,,0.000173,,,,,,,,,,,,,,,,,,0.00001,,,,0.000046,0.015361,0.000003,,,,,,,,,,,,,,,,,,,,0.042238,,,,,,,,,,,,0.000026,,,,,,,,,,,0.032953,,,,,,,,,
